postcode,longitude,latitude
RG1 7NN,-0.985549,51.454697
CB10 1FG,0.194716,52.059825
L23 0ST,-3.014722,53.481435
IG6 3UJ,0.121013,51.608441
N1C 4AG,-0.125043,51.533481
E8 4DG,-0.076224,51.537852
E1 5HR,-0.06301,51.51928
E1 4UN,-0.051735,51.520379
SL2 4HF,-0.578805,51.527911
NG17 7QQ,-1.230363,53.089579
LE4 1ET,-1.157763,52.668959
ME3 8UE,0.497629,51.431379
LE2 0JN,-1.122872,52.63155
SO14 2AQ,-1.405008,50.895416
NR7 0LB,1.370322,52.630809
E1 1EG,-0.06755,51.515495
G46 7SA,-4.320152,55.802014
W1K 4AL,-0.145757,51.512576
WA13 0SW,-2.440833,53.380618
W4 5YA,-0.276038,51.494663
N17 8JX,-0.076206,51.605545
NN4 9QJ,-0.9411,52.218905
S40 3RG,-1.453898,53.232751
E14 5HU,-0.013368,51.504691
LE2 1BA,-1.116743,52.628816
ZE2 9QB,-1.130314,60.372531
NN11 0XS,-1.159503,52.265291
PE19 2SP,-0.266062,52.213355
SN14 6NG,-2.144098,51.463039
TW20 0PY,-0.576515,51.429797
S60 5DJ,-1.365402,53.405905
PL1 3AD,-4.147743,50.368898
CM16 4BD,0.109265,51.698045
WA14 2PX,-2.353474,53.384064
HA6 2UA,-0.442526,51.605752
SL1 9DB,-0.627431,51.509184
TN4 9QT,0.258156,51.13828
HU2 8HX,-0.34379,53.747862
SW19 8UG,-0.191453,51.435244
LS12 4PL,-1.593176,53.783255
RG18 9HF,-1.2942,51.419095
CV32 7UG,-1.513071,52.304217
W1K 2PS,-0.151714,51.509973
E1 7AY,,
KT23 3BJ,-0.39012,51.287533
LS18 4JD,-1.648274,53.8346
SE8 4JN,-0.017538,51.468654
BT35 7QU,-6.526406,54.183608
L1 5AS,-2.98486,53.402277
LS25 6ES,-1.230458,53.788804
WR10 1LZ,-2.084928,52.105227
TN9 1SP,0.282045,51.190716
SA68 0QD,-4.834175,51.740301
HD8 0RW,-1.703398,53.610972
WA8 5AF,-2.738003,53.390791
B98 8HE,-1.931382,52.311594
E16 2AL,0.025113,51.499014
WD6 3SY,-0.306742,51.638379
LS10 3DA,-1.519741,53.769198
IG6 1PG,0.085837,51.589684
PH2 7DL,-3.419341,56.398347
EC2V 6DL,-0.09486,51.514521
BN23 8EZ,0.306571,50.808155
GU30 7LA,-0.826865,51.021505
W1F 7TE,-0.140319,51.514469
DY13 8BN,-2.2752,52.344161
E6 2BJ,0.054749,51.538983
SE15 3TS,-0.062452,51.464432
EC3V 3NG,-0.086121,51.513273
BS36 2FS,-2.480755,51.524372
RH19 1HZ,-0.025109,51.128471
W1T 5BA,-0.138101,51.524343
EH2 2AU,-3.191255,55.953458
MK19 6DS,-0.870409,52.035842
CT19 5BQ,1.175348,51.085542
BA15 2RG,-2.244439,51.357374
YO12 5EA,-0.410905,54.277926
RM14 1PT,0.262251,51.5713
LS6 1HR,-1.56775,53.811856
PO6 2EH,-1.050296,50.846308
BA11 2RR,-2.248242,51.250579
HU9 5NP,-0.257934,53.749219
OX4 1YB,-1.233225,51.745577
L2 2QP,-2.99088,53.409517
ML3 7AU,-4.035041,55.775314
PR4 5JA,-2.806564,53.727572
PR1 6HP,-2.678789,53.777224
RM14 2TD,0.250535,51.558504
B23 6UH,-1.842224,52.527378
CF32 8LA,-3.580896,51.608067
CO11 1DF,1.066095,51.943696
B1 1EQ,-1.899677,52.47472
NE25 9AP,-1.46806,55.04646
TS9 6LX,-1.106535,54.449577
CH1 1QN,-2.884496,53.190509
NP7 5AA,-3.019825,51.822193
LL31 9QA,-3.786107,53.297934
PL19 8AY,-4.146188,50.548941
LN11 0WE,-0.001075,53.382111
CF5 5LE,-3.238223,51.472809
S36 2DU,-1.591913,53.482198
DE45 1EW,-1.67448,53.213035
HP2 4HX,-0.447542,51.754887
DA16 3RS,0.087964,51.467246
SL6 1DZ,-0.723356,51.522005
HA3 5DL,-0.335993,51.596902
BB5 1LL,-2.368022,53.75369
ST5 9QF,-2.250245,53.026424
BT75 0QH,-7.316228,54.378364
TN15 7NS,0.293699,51.320651
BN14 7QL,-0.38044,50.826021
OX13 5HR,-1.429625,51.670446
MK18 5NS,-0.941914,52.032093
IP6 0NL,1.100795,52.11186
BB4 7LS,-2.283727,53.701531
OL16 2NP,-2.142827,53.625345
W1S 4GA,-0.140904,51.508246
OL13 8EZ,-2.200771,53.702595
UB8 2RW,-0.48901,51.536817
M26 2JW,-2.327734,53.561964
SP10 3QA,-1.494237,51.204999
TN4 8BS,0.254632,51.132259
RG9 2DU,,
ST7 2EP,,
S35 9XB,-1.46077,53.437968
CF32 8PH,-3.572065,51.577752
RH19 1HE,-0.015819,51.129141
BB4 5HX,-2.326954,53.710804
PH26 3QF,-3.540398,57.336798
BS28 4HW,-2.806705,51.242756
HD8 8AE,-1.710414,53.583988
CR7 6DZ,-0.11865,51.394566
HD9 2LP,-1.804197,53.568476
CF40 2ET,-3.455247,51.627329
BD9 4EN,-1.780524,53.821478
BL1 8DT,-2.430727,53.592919
HX2 7DX,-1.884729,53.711265
HD1 1JP,-1.784484,53.64744
NE4 2JT,,
CF47 8UB,-3.37737,51.749016
HD1 1PA,-1.781544,53.648423
M3 7BX,-2.249473,53.485151
BL1 8DW,-2.430412,53.590338
CF45 3RJ,-3.366519,51.66698
NG18 2AH,-1.193867,53.1489
TS14 6PR,-1.049866,54.534557
NP4 0HZ,-3.002443,51.717929
DN15 8XF,-0.650205,53.604029
S25 2RG,-1.226457,53.372754
S41 0LJ,-1.408537,53.220491
RG17 7BB,-1.502884,51.458559
BD2 3QA,-1.715066,53.80855
CH6 6JB,-3.190664,53.280198
HD7 5QQ,-1.857065,53.625509
RG17 0EJ,-1.514591,51.418621
CF34 0PS,-3.652813,51.63702
CR2 6AA,-0.098615,51.363335
CF40 2BN,-3.479923,51.626756
PR5 6GS,-2.659779,53.73389
NP4 6XP,-3.038606,51.69872
SY1 3BF,-2.736465,52.745965
WA4 2QL,-2.541541,53.377247
CF11 6EP,-3.189609,51.47868
PR3 2EE,-2.632182,53.833304
DE55 1BL,-1.399511,53.075326
SA31 3NJ,-4.324433,51.846324
S6 4JL,-1.502624,53.40269
OL13 9NY,-2.197806,53.696751
CF44 6AA,-3.415625,51.691576
BB7 9EQ,-2.338205,53.830898
LS27 8EX,-1.586647,53.750743
BB4 6LR,-2.312429,53.691166
N3 2JU,-0.193932,51.599434
BT94 3NN,-7.501742,54.386172
L25 2PR,-2.855018,53.390648
L27 3YA,-2.844582,53.38684
NP11 4AQ,-3.141575,51.675476
SK23 7AA,-1.984179,53.329521
NP22 3SD,-3.262185,51.790385
M2 4DN,-2.244486,53.48011
NP11 5LJ,-3.125662,51.660731
ME15 6DN,0.520147,51.254199
BN1 6SB,-0.152447,50.842167
W2 2PQ,-0.167455,51.515966
HX5 0RY,-1.844688,53.686044
BB7 9WB,-2.397081,53.838924
IP13 6DL,1.353664,52.118875
HX5 9PL,-1.818909,53.68786
BB1 9BA,-2.479328,53.775276
EX1 1NT,-3.525432,50.721837
UB9 6RL,-0.496523,51.610017
WA15 0DQ,-2.323873,53.368364
IP31 3GZ,0.863701,52.253858
B27 7NX,-1.831666,52.435693
IP1 4PE,1.15333,52.071587
ML8 5NJ,-3.859461,55.697628
SO15 3FW,-1.431832,50.913058
B71 4AG,-1.987444,52.521351
N11 3NE,-0.151554,51.609274
LN1 1XP,-0.544291,53.230242
TN27 0JS,0.78752,51.213471
LS18 4JR,-1.639526,53.837612
SK4 2AW,-2.181774,53.409977
PL12 5EQ,-4.297638,50.403526
SG8 9JN,-0.022182,52.046795
CR0 2NE,-0.095342,51.378111
CW2 5NQ,-2.418918,53.058767
ME18 5BT,0.431115,51.254222
CF81 9FW,-3.217191,51.683791
CR3 6HS,-0.086446,51.275043
NW6 7JG,-0.19855,51.542112
CF83 3AD,-3.218742,51.579665
BB7 4JY,-2.360781,53.887111
RM13 9YB,0.180068,51.506749
GL17 9BS,-2.518676,51.859331
HP11 2QL,-0.7619,51.631531
OL12 7BD,-2.171925,53.61986
BL1 4DA,-2.445777,53.581788
LL65 3DU,-4.561096,53.283166
IG9 6AS,0.052053,51.63125
BB5 1LP,-2.366863,53.752939
CF64 4UA,-3.216855,51.431094
CA2 6HL,-2.957834,54.879872
CF83 4DJ,-3.270572,51.595364
BS40 8AT,-2.66381,51.384296
PL3 4BB,-4.160899,50.382096
B47 5PX,-1.874713,52.394217
W4 5YG,-0.273953,51.496467
CF81 8US,-3.235975,51.691846
ME2 3NR,0.491329,51.404965
NW9 9DT,-0.275002,51.585767
NE8 1RY,-1.607405,54.955851
CV37 9XD,-1.761729,52.218747
WD23 4PZ,-0.354195,51.644769
CF48 4TQ,-3.361768,51.728404
KY12 8BT,-3.600938,56.059541
G33 4DB,-4.150036,55.862968
NP4 6DT,-3.049715,51.707316
GU24 8SN,-0.624797,51.358967
EX39 3FJ,-4.215562,51.011806
SK17 8EW,-1.829418,53.315056
NN11 3PZ,-1.209122,52.174384
BB7 4PR,-2.268505,53.9363
IG4 5JU,0.050725,51.578785
TQ9 6PP,-3.646209,50.424142
SA31 1TF,-4.310173,51.861434
LL65 3LD,-4.546059,53.260551
M2 4WQ,-2.243721,53.480777
HA2 8AX,-0.353701,51.567971
BN1 2RT,-0.1444,50.822676
RG9 6QE,-0.879022,51.614409
G44 9SS,,
NE26 3QX,-1.45225,55.045546
LE65 1BS,,
B93 0PU,-1.743993,52.380741
NN1 5AJ,-0.883423,52.238261
EX39 2AT,-4.207058,51.017956
WD3 6BZ,-0.516132,51.679842
DA13 0QJ,0.350176,51.351232
OL7 9RS,-2.109382,53.508281
NR1O 4AH,,
IP14 2NJ,0.979613,52.184094
NG8 2SW,-1.237181,52.946171
EX14 4QX,-3.243029,50.872226
DA12 5RT,0.38516,51.428561
BT7 2JB,-5.923079,54.590616
BS40 6NL,-2.645307,51.333413
L25 9NW,-2.854438,53.37218
HA4 7UQ,-0.429535,51.582137
CM14 4RR,0.300681,51.62015
BT34 3NE,-6.254054,54.099047
BT1 3BG,-5.919199,54.606623
BT38 8TZ,-5.85414,54.696641
EC2M 2SN,-0.086112,51.519325
CO11 1DD,1.065006,51.944161
CA11 7UA,-2.74978,54.670209
ME7 3SS,0.575771,51.338789
CF35 6FT,-3.557303,51.52757
LE3 2EL,-1.162223,52.612353
HX4 0AD,-1.89631,53.677501
SG17 5LB,-0.331815,52.03451
IG8 8PA,0.046923,51.60428
E4 6ST,-0.016914,51.619748
NW4 4SJ,-0.23603,51.58945
NP23 4AN,-3.174225,51.798454
CF45 3PW,-3.38073,51.68398
NP23 6HP,-3.207574,51.780587
GL10 2EZ,-2.280979,51.753363
BT76 0TH,-7.204562,54.406292
BB9 8TU,-2.214566,53.846711
BD1 3HN,-1.755,53.796145
EH4 3HX,-3.237686,55.952506
HP7 9PN,-0.562439,51.667739
CF10 5FL,-3.166968,51.46578
CF31 1EB,-3.577515,51.507914
GL2 2GH,-2.258294,51.822044
EH2 1JE,-3.197497,55.954849
NP23 6AH,-3.196235,51.769261
WV5 9DA,-2.187146,52.539444
CO11 2JL,1.033733,51.939859
IP15 5DQ,1.600408,52.148039
EN11 0DR,-0.000585,51.761964
NE29 0PB,-1.456076,55.013814
HG1 5PR,-1.533513,53.991092
BN16 3BZ,-0.504614,50.810726
NP22 5LP,-3.285818,51.760259
HD3 4EP,-1.818526,53.642777
BB4 6NT,-2.321414,53.701553
HD3 4PE,-1.831649,53.64054
SA67 8BS,-4.759395,51.793264
WN1 2SA,-2.627157,53.56278
S36 1DH,-1.592608,53.482048
L3 6AL,-2.990264,53.41025
